city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 00:00:00,4,6,,,6
Tangerang,2025-12-28 00:00:00,25,20,,,25
Bekasi,2025-12-28 00:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
Tangerang,2025-12-28 01:00:00,25,19,,,25
Bekasi,2025-12-28 01:00:00,5,8,,,13
Jakarta,2025-12-22 15:26:59,68,19,35.15,37.87,-
Depok,2025-12-27 18:02:58,94,36,56.48,28.6,-
Bogor,2025-12-28 01:00:00,4,6,,,6
